Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Protein Kinase Activity (GO:0045859),1/119,0.1489075627862289,0.1798129060060123,0,0,6.4716427640156455,12.32478771385482,TTN
GO_Biological_Process_2023,Positive Regulation Of Angiogenesis (GO:0045766),1/119,0.1489075627862289,0.1798129060060123,0,0,6.4716427640156455,12.32478771385482,AQP1
GO_Biological_Process_2023,Potassium Ion Transport (GO:0006813),1/122,0.1523705809293584,0.1828446971152301,0,0,6.310235219326128,11.872327013082293,AQP1
GO_Biological_Process_2023,Cellular Response To Metal Ion (GO:0071248),1/135,0.1672208294006541,0.1994186288504695,0,0,5.694316877152698,10.18394412324047,AQP1
GO_Biological_Process_2023,Negative Regulation Of Wnt Signaling Pathway (GO:0030178),1/140,0.1728654854017687,0.2048776123280221,0,0,5.488101826231323,9.63294423505462,IGFBP2
GO_Biological_Process_2023,Regulation Of Cell Adhesion (GO:0030155),1/144,0.1773546654788057,0.2089085630179798,0,0,5.3335126412049485,9.22486368618758,TGM2
GO_Biological_Process_2023,Regulation Of Cold-Induced Thermogenesis (GO:0120161),1/146,0.1795904480842388,0.210252231903499,0,0,5.259416445623343,9.030819377495549,NPR3
GO_Biological_Process_2023,Peptide Biosynthetic Process (GO:0043043),1/158,0.1928827672603341,0.2244454019029342,0,0,4.854483096521313,7.98889029560125,RPS4Y1
GO_Biological_Process_2023,Nitrogen Compound Transport (GO:0071705),1/163,0.198359809064203,0.229428212893536,0,0,4.70346628679962,7.608668913145152,AQP1
GO_Biological_Process_2023,Metal Ion Transport (GO:0030001),1/171,0.207048707199456,0.2366270939422355,0,0,4.480316742081448,7.055608239673783,AQP1
GO_Biological_Process_2023,Heart Development (GO:0007507),1/171,0.207048707199456,0.2366270939422355,0,0,4.480316742081448,7.055608239673783,MYH7
GO_Biological_Process_2023,Positive Regulation Of Hydrolase Activity (GO:0051345),1/176,0.2124331384291213,0.2413441572685875,0,0,4.351208791208792,6.740579297530208,TGM2
GO_Biological_Process_2023,Macromolecule Biosynthetic Process (GO:0009059),1/183,0.219912227286928,0.2483714567005305,0,0,4.182375316990702,6.334319417895495,RPS4Y1
GO_Biological_Process_2023,Regulation Of Programmed Cell Death (GO:0043067),1/195,0.2325746788121411,0.2611364814732812,0,0,3.921292624900872,5.719377463010009,TGM2
GO_Biological_Process_2023,Organic Substance Transport (GO:0071702),1/201,0.2388314504647155,0.2666025493559615,0,0,3.8025,5.445169368294047,AQP1
GO_Biological_Process_2023,Defense Response To Bacterium (GO:0042742),1/204,0.2419413868085662,0.2685129842037266,0,0,3.7457370215990906,5.315424774154307,AQP1
GO_Biological_Process_2023,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),1/207,0.2450390854869364,0.2700219238878543,0,0,3.6906273338312174,5.190267797314781,IGFBP2
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),2/705,0.2461137327102838,0.2700219238878543,0,0,2.192887624466572,3.074344071133306,AQP1;TGM2
GO_Biological_Process_2023,Regulation Of GTPase Activity (GO:0043087),1/214,0.2522197180550142,0.2751487833327428,0,0,3.568075117370892,4.914861748706164,TGM2
GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),1/228,0.2663841910747404,0.2889591225217522,0,0,3.345645543883429,4.425672401528972,AQP1
GO_Biological_Process_2023,Negative Regulation Of Multicellular Organismal Process (GO:0051241),1/231,0.2693856416962386,0.2905336164886264,0,0,3.301505016722408,4.330291332393545,NPR3
GO_Biological_Process_2023,Translation (GO:0006412),1/234,0.2723752654580872,0.2905336164886264,0,0,3.258501155496864,4.237923547270316,RPS4Y1
GO_Biological_Process_2023,Positive Regulation Of GTPase Activity (GO:0043547),1/234,0.2723752654580872,0.2905336164886264,0,0,3.258501155496864,4.237923547270316,TGM2
GO_Biological_Process_2023,Positive Regulation Of Programmed Cell Death (GO:0043068),1/245,0.2832367563329104,0.3004500398669547,0,0,3.1098675914249685,3.9230113140821192,TGM2
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),1/265,0.3025862131598145,0.3192118292674967,0,0,2.871357808857809,3.432389654441672,TTN
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),1/270,0.3073444061574051,0.3224597048208841,0,0,2.8172719473834715,3.3237788920608606,TGM2
GO_Biological_Process_2023,Inorganic Cation Transmembrane Transport (GO:0098662),1/284,0.3205016257639667,0.3344364790580522,0,0,2.675998912748029,3.0449333436587587,AQP1
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),1/381,0.405272778598425,0.4206074242751222,0,0,1.9830971659919028,1.7911232687189322,AQP1
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),2/1127,0.4544508925566328,0.4691105987681371,0,0,1.3403022222222225,1.0570500128475435,ACTG2;TTN
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),1/482,0.482684191394631,0.493684915043915,0,0,1.558611866304174,1.1352814856391014,AQP1
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),1/483,0.4833998126471668,0.493684915043915,0,0,1.5552984360038302,1.1305638498077657,AQP1
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),1/525,0.5126099360658455,0.5207466017176843,0,0,1.4275543159130946,0.9539490125208696,TGM2
GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),1/594,0.5571771133455302,0.5630421355912727,0,0,1.2569723699571929,0.7351680851420884,TGM2
GO_Biological_Process_2023,Protein Modification Process (GO:0036211),1/711,0.6239270443031621,0.6271936780429692,0,0,1.043499458288191,0.4922414778543322,TGM2
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),1/766,0.651849627658786,0.651849627658786,0,0,0.9657114127702364,0.4132678708774486,NPR3
